CustomerID,Region,Sales,NetSales,Discount,Date,TransactionYear,TransactionMonth,DayOfWeek,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory,IsHighValue
1171,West,17561.968879637534,14927.673547691904,15.0,2024-06-27 11:33:20.000000000,2024,6,Thursday,136,62,0,VIP,Direct,Credit Card,5,Sports,0
1172,North,17837.209060901896,15161.62770176661,15.0,2023-01-08 15:55:40.540540540,2023,1,Sunday,155,29,0,VIP,Direct,Cash,8,Clothing,0
1173,East,21972.26071189149,18676.421605107764,15.0,2023-07-12 20:51:10.270270270,2023,7,Wednesday,164,74,0,VIP,In-Store,Credit Card,7,Health & Beauty,0
1174,West,17895.077595898685,15210.815956513881,15.0,2023-12-21 10:40:00.000000000,2023,12,Thursday,164,17,1,Returning,Direct,Credit Card,8,Sports,0
1175,West,21448.874284482063,21448.874284482063,0.0,2024-01-29 09:38:01.081081080,2024,1,Monday,146,66,0,VIP,In-Store,Credit Card,8,Home & Kitchen,0
1176,South,30377.003993227197,30377.003993227197,0.0,2023-04-12 13:02:42.162162162,2023,4,Wednesday,119,6,0,New,In-Store,Credit Card,6,Clothing,1
1177,East,20143.72411467409,19136.537908940383,5.0,2023-04-08 17:04:51.891891891,2023,4,Saturday,118,58,0,New,Direct,Bank Transfer,10,Home & Kitchen,0
1178,East,18369.882339160795,16532.894105244715,10.0,2024-04-25 21:28:38.918918920,2024,4,Thursday,128,69,0,Returning,Online,Credit Card,2,Home & Kitchen,0
1179,North,26006.069610819723,22105.159169196762,15.0,2023-04-25 22:55:08.108108108,2023,4,Tuesday,173,28,0,New,Online,Cash,6,Home & Kitchen,0
1180,East,19829.711341573104,18838.225774494447,5.0,2023-12-02 06:50:48.648648648,2023,12,Saturday,159,62,0,Returning,Direct,Cash,1,Sports,0
1181,North,9809.37732411073,9318.908457905192,5.0,2023-04-25 07:35:29.729729730,2023,4,Tuesday,117,41,0,New,Direct,Credit Card,1,Clothing,0
1182,East,14959.56844541298,14211.590023142331,5.0,2023-08-29 03:04:30.270270268,2023,8,Tuesday,191,69,0,New,In-Store,Cash,3,Sports,0
1183,South,10646.04039487072,10646.04039487072,0.0,2024-05-27 19:50:37.837837832,2024,5,Monday,134,82,0,New,Direct,Credit Card,3,Sports,0
1184,East,18242.432579793454,15506.067692824436,15.0,2024-05-09 22:40:43.243243240,2024,5,Thursday,142,90,0,Returning,In-Store,Cash,5,Sports,0
1185,North,20092.09189594776,17078.278111555595,15.0,2023-04-17 15:39:49.189189188,2023,4,Monday,194,84,1,Returning,Direct,Cash,1,Health & Beauty,0
1186,North,28382.186561376413,25543.967905238773,10.0,2023-05-17 00:43:14.594594594,2023,5,Wednesday,190,41,0,VIP,Online,Credit Card,10,Books,1
1187,South,20597.901842070765,17508.21656576015,15.0,2023-04-06 03:46:18.378378378,2023,4,Thursday,110,49,0,Returning,Online,Credit Card,6,Electronics,0
1188,East,18904.49735595568,16068.822752562326,15.0,2023-01-10 13:54:35.675675675,2023,1,Tuesday,148,91,0,New,Direct,Bank Transfer,7,Health & Beauty,0
1189,East,24147.027905917446,22939.67651062157,5.0,2023-02-27 11:27:34.054054054,2023,2,Monday,137,49,0,New,In-Store,Credit Card,10,Clothing,0
1190,South,8944.323454960575,8049.891109464517,10.0,2023-03-17 23:57:07.027027027,2023,3,Friday,163,76,0,Returning,Online,Credit Card,3,Electronics,0
1191,East,21178.07279054283,18001.361871961402,15.0,2024-09-01 21:35:51.351351352,2024,9,Sunday,168,71,0,Returning,In-Store,Bank Transfer,4,Electronics,0
1192,East,23854.325969434834,23854.325969434834,0.0,2023-06-10 22:29:11.351351350,2023,6,Saturday,107,3,0,Returning,Direct,Credit Card,10,Electronics,0
1193,North,12607.068771100792,10716.008455435673,15.0,2023-02-07 16:18:44.324324324,2023,2,Tuesday,133,10,0,VIP,Direct,Credit Card,10,Books,0
1194,East,25718.770216034645,24432.83170523291,5.0,2023-06-19 05:44:30.270270270,2023,6,Monday,147,98,0,New,Online,Bank Transfer,10,Sports,0
1195,East,21692.48203747207,21692.48203747207,0.0,2023-09-18 13:32:58.378378376,2023,9,Monday,155,89,0,VIP,Direct,Credit Card,10,Toys,0
1196,South,17923.560430495992,17027.382408971192,5.0,2023-01-20 03:49:11.351351351,2023,1,Friday,175,35,0,VIP,Online,Credit Card,10,Clothing,0
1197,South,23163.909330531424,19689.32293095171,15.0,2023-01-13 18:32:47.567567567,2023,1,Friday,164,80,0,New,In-Store,Bank Transfer,3,Books,0
1198,West,31353.46428902198,31353.46428902198,0.0,2024-04-11 04:56:56.216216216,2024,4,Thursday,130,2,0,New,Online,Bank Transfer,1,Books,1
1199,Unknown,20909.33127529248,18818.398147763233,10.0,2024-01-14 01:46:40.000000000,2024,1,Sunday,103,24,0,Returning,Online,Cash,8,Toys,0
1200,East,21241.10293150168,19116.992638351512,10.0,2023-07-03 22:16:12.972972972,2023,7,Monday,149,74,0,Returning,In-Store,Credit Card,10,Electronics,0
1201,East,17703.19550229878,17703.19550229878,0.0,2023-12-13 03:24:41.081081080,2023,12,Wednesday,168,38,0,VIP,Online,Cash,10,Sports,0
1202,West,15750.77815267604,15750.77815267604,0.0,2023-11-14 09:40:54.054054052,2023,11,Tuesday,129,22,0,Returning,Online,Cash,2,Toys,0
1203,East,24151.679082721228,22944.095128585166,5.0,2024-04-20 18:51:31.891891888,2024,4,Saturday,187,26,0,Returning,Direct,Bank Transfer,1,Toys,0
1204,North,15719.580870455664,15719.580870455664,0.0,2023-10-30 01:49:32.972972972,2023,10,Monday,158,43,0,New,In-Store,Credit Card,8,Books,0
1205,West,20357.83118609696,19339.93962679211,5.0,2023-09-16 00:14:24.864864864,2023,9,Saturday,166,55,1,New,Online,Credit Card,7,Clothing,0
1206,North,17611.712766174416,14969.955851248253,15.0,2023-12-16 08:02:52.972972972,2023,12,Saturday,174,39,0,Returning,In-Store,Bank Transfer,7,Home & Kitchen,0
1207,West,22394.89912873196,21275.15417229536,5.0,2024-09-05 02:14:03.243243240,2024,9,Thursday,144,91,0,New,In-Store,Cash,4,Sports,0
1208,West,21668.31052643474,21668.31052643474,0.0,2023-03-25 15:52:47.567567567,2023,3,Saturday,103,29,0,Returning,Online,Bank Transfer,9,Toys,0
1209,South,25187.699721289497,25187.699721289497,0.0,2023-07-26 06:43:36.216216216,2023,7,Wednesday,125,20,1,New,Direct,Credit Card,6,Sports,0
1210,North,17449.918005726264,14832.430304867325,15.0,2024-07-01 07:31:10.270270264,2024,7,Monday,126,91,0,New,In-Store,Bank Transfer,2,Toys,0
1211,East,18650.625323533142,18650.625323533142,0.0,2023-03-25 15:52:47.567567567,2023,3,Saturday,145,41,0,New,Online,Credit Card,1,Electronics,0
1212,East,15106.181421088462,15106.181421088462,0.0,2023-11-29 02:12:36.756756756,2023,11,Wednesday,163,54,0,New,In-Store,Cash,1,Sports,0
1213,North,17778.533699619442,16000.680329657498,10.0,2023-01-19 12:29:32.972972973,2023,1,Thursday,190,20,0,Returning,Direct,Credit Card,9,Electronics,0
1214,Unknown,21886.50246522426,19697.852218701835,10.0,2024-02-04 18:54:24.864864864,2024,2,Sunday,150,19,0,VIP,Direct,Cash,4,Books,0
1215,East,23784.94308322676,20217.201620742748,15.0,2023-07-11 14:11:53.513513512,2023,7,Tuesday,149,84,0,New,Direct,Cash,5,Electronics,0
1216,North,15389.173379111871,14619.714710156277,5.0,2023-01-02 21:58:55.135135135,2023,1,Monday,105,99,0,Returning,Online,Credit Card,3,Sports,0
1217,West,24348.0296005283,21913.226640475474,10.0,2023-07-26 22:03:14.594594594,2023,7,Wednesday,158,66,0,Returning,Online,Credit Card,4,Health & Beauty,0
1218,North,26778.18929402476,25439.27982932352,5.0,2023-11-21 10:16:56.216216216,2023,11,Tuesday,114,30,0,New,Direct,Cash,8,Sports,0
1219,West,22067.174516118503,22067.174516118503,0.0,2023-05-31 17:14:57.297297296,2023,5,Wednesday,129,53,0,VIP,Online,Bank Transfer,4,Toys,0
1220,East,29383.979062790328,26445.581156511296,10.0,2023-12-08 00:47:34.054054052,2023,12,Friday,141,34,0,New,Direct,Credit Card,9,Electronics,1
1221,East,16131.054004482135,13711.395903809815,15.0,2023-01-10 13:54:35.675675675,2023,1,Tuesday,136,22,0,Returning,Online,Cash,9,Clothing,0
1222,East,13776.726483442915,11710.217510926477,15.0,2023-12-07 09:27:55.675675672,2023,12,Thursday,141,67,0,VIP,Direct,Cash,6,Health & Beauty,0
1223,South,11106.398755478607,9440.438942156816,15.0,2024-09-28 02:01:04.864864864,2024,9,Saturday,134,6,1,Returning,In-Store,Bank Transfer,2,Books,0
1224,West,27480.221557445915,24732.199401701324,10.0,2024-01-08 07:49:54.594594592,2024,1,Monday,186,79,0,New,Direct,Credit Card,10,Home & Kitchen,1
1225,South,23271.82828177029,22108.236867681775,5.0,2024-06-04 11:46:18.378378376,2024,6,Tuesday,105,27,0,VIP,Direct,Cash,7,Toys,0
1226,South,19722.076645447723,19722.076645447723,0.0,2023-10-12 04:39:38.378378376,2023,10,Thursday,167,10,0,Returning,Online,Bank Transfer,9,Toys,0
1227,North,21399.8431315991,20329.850975019144,5.0,2024-09-25 12:42:31.351351344,2024,9,Wednesday,117,73,0,Returning,Online,Cash,6,Clothing,0
1228,South,14372.554763508117,13653.92702533271,5.0,2023-11-17 14:19:05.945945944,2023,11,Friday,172,97,0,Returning,Online,Credit Card,3,Home & Kitchen,0
1229,North,32228.75989808413,32228.75989808413,0.0,2024-09-01 21:35:51.351351352,2024,9,Sunday,128,96,0,New,Online,Bank Transfer,7,Home & Kitchen,1
1230,North,20646.105909876136,20646.105909876136,0.0,2023-05-27 05:57:28.648648648,2023,5,Saturday,176,48,0,VIP,Online,Cash,5,Books,0
1231,South,20546.973973024466,18492.27657572202,10.0,2023-03-09 16:41:48.108108108,2023,3,Thursday,158,70,0,New,Online,Bank Transfer,1,Books,0
1232,West,23628.833119493454,21265.949807544108,10.0,2024-04-04 04:20:54.054054048,2024,4,Thursday,146,59,0,New,In-Store,Credit Card,3,Health & Beauty,0
1233,West,22405.046158683566,20164.541542815212,10.0,2023-09-05 19:00:10.810810808,2023,9,Tuesday,116,59,0,New,Direct,Bank Transfer,5,Toys,0
1234,West,21119.42012139566,19007.47810925609,10.0,2024-04-04 04:20:54.054054048,2024,4,Thursday,195,2,0,VIP,Direct,Credit Card,7,Electronics,0
1235,West,16047.62772277344,14442.864950496098,10.0,2023-06-17 07:45:35.135135134,2023,6,Saturday,121,29,1,New,Direct,Cash,3,Books,0
1236,West,22357.34178567998,22357.34178567998,0.0,2023-12-25 21:57:28.648648648,2023,12,Monday,167,68,0,New,In-Store,Credit Card,6,Clothing,0
1237,South,29410.12248237517,27939.616358256408,5.0,2023-02-10 20:56:56.216216216,2023,2,Friday,168,65,1,New,Direct,Cash,5,Clothing,1
1238,South,26727.10023077489,24054.3902076974,10.0,2023-06-18 14:24:51.891891892,2023,6,Sunday,136,83,0,New,In-Store,Cash,1,Clothing,0
1239,East,27965.933133196984,25169.339819877285,10.0,2023-08-04 05:18:33.513513512,2023,8,Friday,148,26,1,Returning,In-Store,Credit Card,10,Sports,1
1240,West,17443.921617844073,16571.725536951868,5.0,2023-07-11 14:11:53.513513512,2023,7,Tuesday,112,89,0,New,In-Store,Cash,6,Books,0
1241,South,15051.975898707096,13546.778308836387,10.0,2023-08-29 18:24:08.648648648,2023,8,Tuesday,133,10,0,Returning,Direct,Bank Transfer,8,Books,0
1242,East,19371.06539950176,18402.512129526673,5.0,2023-04-22 02:57:17.837837838,2023,4,Saturday,185,53,0,New,In-Store,Cash,1,Clothing,0
1243,West,20278.624561443477,19264.693333371302,5.0,2024-09-06 08:53:20.000000000,2024,9,Friday,152,79,0,VIP,Direct,Credit Card,2,Books,0
1244,North,25470.95759235474,25470.95759235474,0.0,2023-04-07 10:25:35.135135135,2023,4,Friday,186,59,0,Returning,Direct,Bank Transfer,4,Sports,0
1245,East,11537.676851425904,9807.025323712018,15.0,2023-10-31 08:28:49.729729728,2023,10,Tuesday,150,22,0,Returning,Online,Bank Transfer,2,Electronics,0
1246,South,20597.901842070765,20597.901842070765,0.0,2023-06-19 05:44:30.270270270,2023,6,Monday,102,51,0,Returning,Online,Cash,9,Electronics,0
1247,North,19209.960507105054,16328.466431039295,15.0,2023-07-29 11:21:48.108108108,2023,7,Saturday,141,48,0,Returning,In-Store,Cash,10,Health & Beauty,0
1248,North,17865.5946502629,15185.755452723466,15.0,2024-09-12 18:09:43.783783784,2024,9,Thursday,197,21,0,VIP,In-Store,Credit Card,8,Toys,0
1249,North,14939.478123699162,12698.556405144287,15.0,2024-06-04 11:46:18.378378376,2024,6,Tuesday,131,22,0,New,Direct,Bank Transfer,8,Electronics,0
1250,East,11725.716640671151,10553.144976604037,10.0,2023-04-14 11:01:37.297297297,2023,4,Friday,150,98,0,Returning,In-Store,Credit Card,4,Health & Beauty,0
1251,South,24115.85291980957,24115.85291980957,0.0,2023-10-07 02:02:31.351351348,2023,10,Saturday,184,30,0,VIP,In-Store,Cash,5,Home & Kitchen,0
1252,North,20366.58983594202,17311.601360550718,15.0,2023-08-07 09:56:45.405405404,2023,8,Monday,145,25,0,Returning,Direct,Bank Transfer,4,Toys,0
1253,West,13550.195501294733,12872.685726229996,5.0,2023-08-22 17:48:06.486486484,2023,8,Tuesday,120,28,0,New,In-Store,Credit Card,9,Electronics,0
1254,North,13524.60613968192,12172.14552571373,10.0,2023-10-24 07:52:47.567567568,2023,10,Tuesday,143,65,0,Returning,In-Store,Credit Card,2,Sports,0
1255,North,18321.07650354936,18321.07650354936,0.0,2024-04-23 08:10:05.405405400,2024,4,Tuesday,110,45,0,VIP,Direct,Credit Card,8,Home & Kitchen,0
1256,East,28345.107626446967,24093.341482479922,15.0,2023-05-07 10:48:38.918918918,2023,5,Sunday,167,68,0,New,Direct,Credit Card,2,Health & Beauty,1
1257,East,18702.04324318197,17766.941081022873,5.0,2023-11-15 16:20:10.810810808,2023,11,Wednesday,100,7,0,VIP,Online,Credit Card,1,Electronics,0
1258,South,12484.285234409468,12484.285234409468,0.0,2023-01-10 13:54:35.675675675,2023,1,Tuesday,191,49,0,New,Direct,Bank Transfer,10,Electronics,0
1259,West,18771.28467957028,18771.28467957028,0.0,2024-06-07 16:24:30.270270264,2024,6,Friday,162,9,0,New,Online,Credit Card,3,Books,0
1260,East,18636.38215126165,16772.743936135485,10.0,2023-07-08 09:33:41.621621620,2023,7,Saturday,123,36,0,New,In-Store,Bank Transfer,9,Home & Kitchen,0
1261,Unknown,6515.5667852921415,6515.5667852921415,0.0,2024-07-07 16:47:34.054054048,2024,7,Sunday,198,83,0,Returning,Direct,Credit Card,3,Electronics,0
1262,South,19728.52566741094,17755.673100669846,10.0,2023-11-22 16:56:12.972972972,2023,11,Wednesday,112,1,0,VIP,Direct,Cash,9,Clothing,0
1263,North,18845.32734895661,16018.528246613118,15.0,2024-05-17 14:36:23.783783784,2024,5,Friday,197,10,0,VIP,Direct,Cash,7,Sports,0
1264,North,23481.031824067093,21132.928641660383,10.0,2024-09-19 18:45:45.945945944,2024,9,Thursday,110,36,0,VIP,In-Store,Credit Card,10,Books,0
1265,East,29244.78047472673,27782.541450990393,5.0,2023-06-01 23:54:14.054054054,2023,6,Thursday,199,73,0,New,Online,Cash,1,Books,1
1266,South,25632.825147738786,23069.54263296491,10.0,2024-01-06 09:50:59.459459456,2024,1,Saturday,150,46,0,Returning,In-Store,Bank Transfer,10,Electronics,0
1267,West,18655.55654722585,17722.778719864556,5.0,2023-07-11 14:11:53.513513512,2023,7,Tuesday,116,32,0,New,In-Store,Credit Card,5,Sports,0
1268,West,14467.370456291648,13020.633410662484,10.0,2023-01-04 04:38:11.891891891,2023,1,Wednesday,198,32,0,VIP,Direct,Bank Transfer,9,Books,0
1269,East,32866.7990162493,32866.7990162493,0.0,2023-05-20 20:41:04.864864864,2023,5,Saturday,181,6,0,Returning,Online,Credit Card,3,Toys,1
1270,East,20296.092170072443,17251.678344561577,15.0,2024-05-03 13:24:19.459459456,2024,5,Friday,185,48,1,Returning,In-Store,Cash,9,Home & Kitchen,0
1271,South,20069.64645956473,19066.164136586493,5.0,2023-10-16 15:57:07.027027024,2023,10,Monday,123,38,0,Returning,Direct,Bank Transfer,5,Toys,0
1272,West,19879.374564449983,17891.437108004986,10.0,2023-10-03 21:24:19.459459456,2023,10,Tuesday,118,17,1,VIP,In-Store,Cash,9,Health & Beauty,0
1273,West,20990.42380383928,18891.381423455354,10.0,2024-05-29 17:49:32.972972968,2024,5,Wednesday,136,74,0,Returning,In-Store,Cash,10,Toys,0
1274,West,19278.197940380287,17350.37814634226,10.0,2024-07-08 23:26:50.810810808,2024,7,Monday,184,27,0,Returning,Direct,Credit Card,6,Sports,0
1275,North,17131.68996559882,17131.68996559882,0.0,2023-09-03 21:01:15.675675676,2023,9,Sunday,107,54,0,New,Direct,Bank Transfer,9,Clothing,0
1276,West,17265.70529379804,17265.70529379804,0.0,2024-01-30 16:17:17.837837836,2024,1,Tuesday,127,50,0,New,Online,Cash,7,Books,0
1277,North,19836.23364892001,18844.42196647401,5.0,2023-07-07 18:14:03.243243242,2023,7,Friday,104,35,0,Returning,In-Store,Credit Card,7,Sports,0
1278,South,17282.876144331174,16418.732337114616,5.0,2023-03-16 17:17:50.270270270,2023,3,Thursday,116,85,0,Returning,Direct,Credit Card,8,Books,0
1279,North,16435.77108661418,16435.77108661418,0.0,2023-09-16 00:14:24.864864864,2023,9,Saturday,135,25,0,New,Direct,Credit Card,7,Clothing,0
1280,South,20532.151138459485,19505.54358153651,5.0,2024-03-09 15:15:18.918918920,2024,3,Saturday,118,28,1,New,Online,Cash,9,Books,0
1281,West,18725.11391289572,15916.34682596136,15.0,2024-09-28 02:01:04.864864864,2024,9,Saturday,163,15,0,New,Online,Credit Card,9,Toys,0
1282,West,27519.964942913444,23391.970201476426,15.0,2024-05-01 15:25:24.324324320,2024,5,Wednesday,190,4,0,VIP,Direct,Bank Transfer,6,Health & Beauty,1
1283,South,6745.150958034939,6745.150958034939,0.0,2024-01-14 17:06:18.378378376,2024,1,Sunday,197,93,0,VIP,Online,Bank Transfer,7,Electronics,0
1284,East,25457.53425961231,24184.65754663169,5.0,2023-12-27 19:56:23.783783780,2023,12,Wednesday,110,73,0,New,Direct,Cash,2,Clothing,0
1285,South,26230.425962488145,23607.38336623933,10.0,2024-04-24 14:49:22.162162160,2024,4,Wednesday,153,27,0,Returning,In-Store,Bank Transfer,9,Toys,0
1286,East,9633.048837959252,8188.091512265363,15.0,2024-07-14 02:03:57.837837832,2024,7,Sunday,144,26,0,New,Online,Credit Card,1,Sports,0
1287,North,21005.49523357484,21005.49523357484,0.0,2023-01-08 00:36:02.162162162,2023,1,Sunday,146,19,1,VIP,In-Store,Cash,1,Toys,0
1288,North,18142.79567002104,17235.655886519988,5.0,2023-05-13 20:05:02.702702702,2023,5,Saturday,111,92,0,Returning,In-Store,Credit Card,3,Toys,0
1289,North,12962.441526410894,12962.441526410894,0.0,2023-04-15 17:40:54.054054054,2023,4,Saturday,120,17,0,VIP,In-Store,Cash,6,Electronics,0
1290,West,16110.916562045622,14499.82490584106,10.0,2024-07-14 02:03:57.837837832,2024,7,Sunday,110,43,0,Returning,Direct,Cash,5,Home & Kitchen,0
1291,North,14447.120772670856,12280.052656770227,15.0,2023-07-07 02:54:24.864864864,2023,7,Friday,191,41,0,VIP,In-Store,Credit Card,2,Books,0
1292,East,28761.352217118118,28761.352217118118,0.0,2024-08-04 03:52:04.324324320,2024,8,Sunday,104,42,0,Returning,In-Store,Bank Transfer,9,Books,1
1293,North,24678.391965737304,24678.391965737304,0.0,2023-11-27 19:33:20.000000000,2023,11,Monday,180,50,0,Returning,In-Store,Bank Transfer,10,Sports,0
1294,South,26357.775474970796,26357.775474970796,0.0,2023-02-19 04:12:15.135135135,2023,2,Sunday,155,84,0,Returning,Direct,Cash,4,Health & Beauty,0
1295,South,23608.360320216176,21247.52428819456,10.0,2023-10-04 12:43:57.837837836,2023,10,Wednesday,119,40,0,Returning,In-Store,Credit Card,4,Sports,0
1296,West,14354.741143913854,14354.741143913854,0.0,2024-01-03 20:32:25.945945944,2024,1,Wednesday,140,39,0,VIP,In-Store,Credit Card,5,Home & Kitchen,0
1297,South,17377.39866860113,15639.658801741018,10.0,2024-01-27 11:39:05.945945944,2024,1,Saturday,145,23,0,VIP,Online,Cash,8,Books,0
1298,East,22446.87280613959,20202.18552552563,10.0,2024-09-06 08:53:20.000000000,2024,9,Friday,111,96,0,Returning,Direct,Bank Transfer,10,Health & Beauty,0
1299,North,13889.360955540273,12500.424859986246,10.0,2024-07-08 08:07:12.432432432,2024,7,Monday,169,52,0,Returning,In-Store,Credit Card,4,Sports,0
1300,West,23564.99215086194,20030.24332823265,15.0,2024-06-01 22:27:44.864864864,2024,6,Saturday,116,47,0,VIP,Online,Bank Transfer,5,Health & Beauty,0
1301,North,18798.373009209325,15978.617057827925,15.0,2024-05-24 15:12:25.945945944,2024,5,Friday,118,63,0,Returning,Direct,Bank Transfer,4,Toys,0
1302,North,18125.89596225201,18125.89596225201,0.0,2024-03-11 13:14:14.054054048,2024,3,Monday,125,97,0,Returning,Direct,Cash,6,Clothing,0
1303,East,23554.79984101746,23554.79984101746,0.0,2023-02-18 12:52:36.756756756,2023,2,Saturday,147,69,0,Returning,Direct,Cash,3,Toys,0
1304,South,22221.3165574302,18888.11907381567,15.0,2023-01-31 00:23:03.783783783,2023,1,Tuesday,151,43,0,New,Direct,Bank Transfer,8,Electronics,0
1305,Unknown,19838.544718495505,18846.617482570728,5.0,2024-05-04 04:43:57.837837832,2024,5,Saturday,195,48,0,Returning,Direct,Credit Card,6,Books,0
1306,North,25796.64901682124,21927.151664298053,15.0,2023-02-21 17:30:48.648648648,2023,2,Tuesday,169,34,0,New,Direct,Credit Card,10,Health & Beauty,0
1307,West,14594.683362000513,13135.215025800462,10.0,2024-07-24 22:37:50.270270264,2024,7,Wednesday,154,40,0,Returning,In-Store,Cash,5,Sports,0
1308,South,23079.67803472132,19617.726329513123,15.0,2024-04-04 19:40:32.432432432,2024,4,Thursday,199,75,0,VIP,In-Store,Bank Transfer,2,Clothing,0
1309,West,22965.50628984192,20668.95566085773,10.0,2023-05-13 20:05:02.702702702,2023,5,Saturday,174,61,0,New,In-Store,Credit Card,10,Sports,0
1310,South,18452.267803430048,18452.267803430048,0.0,2023-10-11 13:20:00.000000000,2023,10,Wednesday,132,50,0,New,In-Store,Credit Card,10,Books,0
1311,West,21630.66511121059,20549.13185565006,5.0,2024-09-11 11:30:27.027027024,2024,9,Wednesday,161,67,0,Returning,Online,Cash,7,Health & Beauty,0
1312,East,13744.432118073484,13744.432118073484,0.0,2024-01-15 23:45:35.135135132,2024,1,Monday,187,62,0,Returning,In-Store,Bank Transfer,2,Health & Beauty,0
1313,West,24620.135096034504,22158.121586431054,10.0,2023-11-29 17:32:15.135135132,2023,11,Wednesday,122,58,0,New,Direct,Credit Card,1,Toys,0
1314,East,19075.489317785054,17167.94038600655,10.0,2023-01-18 21:09:54.594594594,2023,1,Wednesday,114,33,0,VIP,In-Store,Cash,7,Clothing,0
1315,East,17386.3848974048,15647.746407664321,10.0,2023-07-13 12:10:48.648648648,2023,7,Thursday,126,75,0,VIP,In-Store,Credit Card,5,Clothing,0
1316,West,25245.046129184448,23982.793822725223,5.0,2024-09-26 04:02:09.729729728,2024,9,Thursday,174,16,1,Returning,Direct,Credit Card,1,Books,0
1317,East,16478.281547286206,14006.539315193275,15.0,2023-10-24 07:52:47.567567568,2023,10,Tuesday,163,82,0,VIP,In-Store,Credit Card,4,Health & Beauty,0
1318,North,12957.6935181822,12957.6935181822,0.0,2023-11-16 22:59:27.567567564,2023,11,Thursday,180,94,0,VIP,In-Store,Cash,4,Clothing,0
1319,East,12216.854132380482,12216.854132380482,0.0,2023-10-12 04:39:38.378378376,2023,10,Thursday,150,48,1,Returning,In-Store,Bank Transfer,10,Clothing,0
1320,South,23030.0497567282,19575.54229321897,15.0,2024-02-05 10:14:03.243243240,2024,2,Monday,152,10,1,VIP,Online,Cash,7,Sports,0
1321,West,13597.853237518584,13597.853237518584,0.0,2023-11-09 07:03:47.027027024,2023,11,Thursday,177,82,0,Returning,In-Store,Bank Transfer,9,Books,0
1322,North,28773.970909921823,27335.27236442573,5.0,2024-05-13 03:18:55.135135136,2024,5,Monday,190,38,0,New,Direct,Credit Card,2,Toys,1
1323,West,9590.35296058139,9590.35296058139,0.0,2023-09-30 16:46:07.567567568,2023,9,Saturday,181,19,0,Returning,Direct,Bank Transfer,1,Sports,0
1324,South,28482.28184145019,25634.053657305172,10.0,2023-12-23 08:38:55.135135132,2023,12,Saturday,191,36,0,New,In-Store,Credit Card,2,Sports,1
1325,South,21055.087336013094,17896.82423561113,15.0,2023-08-17 15:10:59.459459460,2023,8,Thursday,150,59,0,New,In-Store,Credit Card,7,Home & Kitchen,0
1326,South,19516.43444064804,18540.612718615637,5.0,2024-09-04 10:54:24.864864864,2024,9,Wednesday,146,63,0,VIP,In-Store,Cash,10,Electronics,0
1327,East,17275.40456595525,14684.093881061963,15.0,2023-02-27 11:27:34.054054054,2023,2,Monday,103,77,0,VIP,Direct,Credit Card,6,Home & Kitchen,0
1328,East,21995.680571760357,20895.896543172337,5.0,2023-02-03 05:01:15.675675675,2023,2,Friday,106,46,0,VIP,Direct,Cash,4,Clothing,0
1329,West,20240.42473330691,18216.38225997622,10.0,2024-04-10 13:37:17.837837832,2024,4,Wednesday,134,3,0,Returning,Online,Bank Transfer,1,Health & Beauty,0
1330,West,25516.509410082606,21689.032998570216,15.0,2024-07-02 14:10:27.027027024,2024,7,Tuesday,147,74,0,VIP,Online,Bank Transfer,1,Electronics,0
1331,North,20571.1382433102,20571.1382433102,0.0,2024-01-11 12:28:06.486486484,2024,1,Thursday,172,65,0,New,Online,Credit Card,5,Electronics,0
1332,North,20751.508807309387,19713.933366943915,5.0,2023-05-10 15:26:50.810810810,2023,5,Wednesday,171,91,0,VIP,Direct,Cash,1,Health & Beauty,0
1333,West,18181.93893893072,15454.648098091113,15.0,2023-12-21 10:40:00.000000000,2023,12,Thursday,144,8,0,VIP,Online,Credit Card,7,Electronics,0
1334,East,19715.271881394663,19715.271881394663,0.0,2023-04-09 23:44:08.648648648,2023,4,Sunday,180,51,0,Returning,In-Store,Cash,1,Health & Beauty,0
1335,South,21539.00884446029,18308.15751779125,15.0,2023-01-01 15:19:38.378378378,2023,1,Sunday,180,81,0,Returning,In-Store,Cash,1,Electronics,0
1336,West,11449.158036716872,9731.784331209341,15.0,2023-08-16 08:31:42.702702700,2023,8,Wednesday,196,73,1,New,Direct,Cash,2,Sports,0
1337,North,13259.072889471434,11270.211956050718,15.0,2024-06-10 05:43:03.783783784,2024,6,Monday,195,6,0,Returning,Online,Bank Transfer,10,Books,0
1338,East,23716.320470113576,22530.504446607898,5.0,2023-12-29 17:55:18.918918916,2023,12,Friday,171,89,0,VIP,In-Store,Cash,3,Books,0
1339,West,20854.32719063971,20854.32719063971,0.0,2024-05-26 13:11:21.081081080,2024,5,Sunday,118,39,0,Returning,Direct,Bank Transfer,1,Home & Kitchen,0
1340,West,19829.711341573104,17846.740207415794,10.0,2024-09-19 03:26:07.567567568,2024,9,Thursday,162,60,0,New,Online,Cash,9,Sports,0
1341,East,20597.901842070765,19568.006749967226,5.0,2023-02-06 09:39:27.567567567,2023,2,Monday,137,28,0,VIP,In-Store,Bank Transfer,10,Electronics,0
1342,West,21737.908526808355,20651.013100467935,5.0,2023-06-11 13:48:49.729729728,2023,6,Sunday,166,97,0,New,Online,Bank Transfer,8,Toys,0
